index,model,crystal_name,Oxy_site_label,Oxy_site_index,Oxy_vacancy_formation_energy,Oxy_vacancy_formation_energy_pre
12012,.\result_GPU\split_by_compounds\3\trainloss0.3144436635573375_testmaeloss0.48428752627866023_modeldict.pth,Al1Ce1O3-dataset2-0289832,O1,4,6.424,5.917637825012207
12013,.\result_GPU\split_by_compounds\3\trainloss0.3144436635573375_testmaeloss0.48428752627866023_modeldict.pth,Al1Ce1O3-dataset2-0289832,O1,5,6.424,5.918240547180176
12014,.\result_GPU\split_by_compounds\3\trainloss0.3144436635573375_testmaeloss0.48428752627866023_modeldict.pth,Al1Ce1O3-dataset2-0289832,O1,6,6.424,5.9176483154296875
12015,.\result_GPU\split_by_compounds\3\trainloss0.3144436635573375_testmaeloss0.48428752627866023_modeldict.pth,Al1Ce1O3-dataset2-0289832,O1,7,6.424,5.9182281494140625
12016,.\result_GPU\split_by_compounds\3\trainloss0.3144436635573375_testmaeloss0.48428752627866023_modeldict.pth,Al1La1O3-dataset2-0289874,O1,4,6.451,5.795774459838867
12017,.\result_GPU\split_by_compounds\3\trainloss0.3144436635573375_testmaeloss0.48428752627866023_modeldict.pth,Al1La1O3-dataset2-0289874,O1,5,6.451,5.795774459838867
12018,.\result_GPU\split_by_compounds\3\trainloss0.3144436635573375_testmaeloss0.48428752627866023_modeldict.pth,Al1La1O3-dataset2-0289874,O1,6,6.451,5.795774459838867
12019,.\result_GPU\split_by_compounds\3\trainloss0.3144436635573375_testmaeloss0.48428752627866023_modeldict.pth,Al1La1O3-dataset2-0289874,O1,7,6.451,5.795774459838867
12020,.\result_GPU\split_by_compounds\3\trainloss0.3144436635573375_testmaeloss0.48428752627866023_modeldict.pth,Al1La1O3-dataset2-0289874,O1,8,6.451,5.795774459838867
12021,.\result_GPU\split_by_compounds\3\trainloss0.3144436635573375_testmaeloss0.48428752627866023_modeldict.pth,Al1La1O3-dataset2-0289874,O1,9,6.451,5.795774459838867
12022,.\result_GPU\split_by_compounds\3\trainloss0.3144436635573375_testmaeloss0.48428752627866023_modeldict.pth,Mg1O3Ti1-dataset2-0290005,O1,4,6.0449,6.717260360717773
12023,.\result_GPU\split_by_compounds\3\trainloss0.3144436635573375_testmaeloss0.48428752627866023_modeldict.pth,Mg1O3Ti1-dataset2-0290005,O1,5,6.0449,6.71726131439209
12024,.\result_GPU\split_by_compounds\3\trainloss0.3144436635573375_testmaeloss0.48428752627866023_modeldict.pth,Mg1O3Ti1-dataset2-0290005,O1,6,6.0449,6.717272758483887
12025,.\result_GPU\split_by_compounds\3\trainloss0.3144436635573375_testmaeloss0.48428752627866023_modeldict.pth,Mg1O3Ti1-dataset2-0290005,O1,7,6.0449,6.717260360717773
12026,.\result_GPU\split_by_compounds\3\trainloss0.3144436635573375_testmaeloss0.48428752627866023_modeldict.pth,Mg1O3Ti1-dataset2-0290005,O1,8,6.0449,6.717262268066406
12027,.\result_GPU\split_by_compounds\3\trainloss0.3144436635573375_testmaeloss0.48428752627866023_modeldict.pth,Mg1O3Ti1-dataset2-0290005,O1,9,6.0449,6.717272758483887
12028,.\result_GPU\split_by_compounds\3\trainloss0.3144436635573375_testmaeloss0.48428752627866023_modeldict.pth,Mg2O4Ti1-dataset2-0290062,O2,10,6.3815,7.043230056762695
12029,.\result_GPU\split_by_compounds\3\trainloss0.3144436635573375_testmaeloss0.48428752627866023_modeldict.pth,Mg2O4Ti1-dataset2-0290062,O2,11,6.3815,7.043230056762695
12030,.\result_GPU\split_by_compounds\3\trainloss0.3144436635573375_testmaeloss0.48428752627866023_modeldict.pth,Mg2O4Ti1-dataset2-0290062,O2,12,6.3815,7.043230056762695
12031,.\result_GPU\split_by_compounds\3\trainloss0.3144436635573375_testmaeloss0.48428752627866023_modeldict.pth,Mg2O4Ti1-dataset2-0290062,O2,13,6.3815,7.043230056762695
12032,.\result_GPU\split_by_compounds\3\trainloss0.3144436635573375_testmaeloss0.48428752627866023_modeldict.pth,Mg2O4Ti1-dataset2-0290062,O1,6,6.2145,7.028167724609375
12033,.\result_GPU\split_by_compounds\3\trainloss0.3144436635573375_testmaeloss0.48428752627866023_modeldict.pth,Mg2O4Ti1-dataset2-0290062,O1,7,6.2145,7.028167724609375
12034,.\result_GPU\split_by_compounds\3\trainloss0.3144436635573375_testmaeloss0.48428752627866023_modeldict.pth,Mg2O4Ti1-dataset2-0290062,O1,8,6.2145,7.028166770935059
12035,.\result_GPU\split_by_compounds\3\trainloss0.3144436635573375_testmaeloss0.48428752627866023_modeldict.pth,Mg2O4Ti1-dataset2-0290062,O1,9,6.2145,7.028167724609375
12036,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,24,6.6551131699997175,5.548703670501709
12037,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,25,6.6551131699997175,5.548703670501709
12038,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,26,6.6551131699997175,5.548704147338867
12039,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,27,6.6551131699997175,5.548703670501709
12040,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,28,6.6551131699997175,5.548703670501709
12041,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,29,6.6551131699997175,5.548703670501709
12042,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,30,6.6551131699997175,5.548703670501709
12043,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,31,6.6551131699997175,5.548703670501709
12044,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,32,6.6551131699997175,5.548703670501709
12045,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,33,6.6551131699997175,5.548703670501709
12046,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,34,6.6551131699997175,5.548703670501709
12047,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,35,6.6551131699997175,5.548704147338867
12048,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,36,6.6551131699997175,5.548704147338867
12049,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,37,6.6551131699997175,5.548703670501709
12050,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,38,6.6551131699997175,5.548703670501709
12051,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,39,6.6551131699997175,5.548704147338867
12052,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,40,6.6551131699997175,5.548703670501709
12053,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,41,6.6551131699997175,5.548703670501709
12054,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,42,6.6551131699997175,5.548704147338867
12055,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,43,6.6551131699997175,5.548703670501709
12056,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,44,6.6551131699997175,5.548703670501709
12057,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,45,6.6551131699997175,5.548703670501709
12058,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,46,6.6551131699997175,5.548703670501709
12059,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,47,6.6551131699997175,5.548703670501709
12060,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,48,6.6551131699997175,5.548704147338867
12061,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,49,6.6551131699997175,5.548703670501709
12062,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,50,6.6551131699997175,5.548703670501709
12063,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,51,6.6551131699997175,5.548704147338867
12064,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,52,6.6551131699997175,5.548704147338867
12065,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,53,6.6551131699997175,5.548704147338867
12066,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,54,6.6551131699997175,5.548704147338867
12067,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Al2ZnO4,O1,55,6.6551131699997175,5.548704147338867
12068,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2Bi2O5,O1,8,3.96834423000008,4.114777565002441
12069,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2Bi2O5,O1,9,3.96834423000008,4.114777565002441
12070,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2Bi2O5,O1,10,3.96834423000008,4.114777565002441
12071,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2Bi2O5,O1,11,3.96834423000008,4.114777565002441
12072,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2Bi2O5,O2,12,4.326563000000087,4.102953910827637
12073,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2Bi2O5,O2,13,4.326563000000087,4.102953910827637
12074,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2Bi2O5,O2,14,4.326563000000087,4.102953910827637
12075,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2Bi2O5,O2,15,4.326563000000087,4.102953910827637
12076,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2Bi2O5,O3,16,4.561079060000006,4.120027542114258
12077,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2Bi2O5,O3,17,4.561079060000006,4.120027542114258
12078,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2CdGe2O7,O1,10,4.059284360000115,4.332442283630371
12079,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2CdGe2O7,O1,11,4.059284360000115,4.332442283630371
12080,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2CdGe2O7,O2,12,3.878674700000042,4.281516075134277
12081,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2CdGe2O7,O2,13,3.878674700000042,4.281516075134277
12082,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2CdGe2O7,O2,14,3.878674700000042,4.281516075134277
12083,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2CdGe2O7,O2,15,3.878674700000042,4.281516075134277
12084,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2CdGe2O7,O3,16,3.754876320000117,4.310283660888672
12085,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2CdGe2O7,O3,17,3.754876320000117,4.310283660888672
12086,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2CdGe2O7,O3,18,3.754876320000117,4.310283660888672
12087,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2CdGe2O7,O3,19,3.754876320000117,4.310283660888672
12088,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2CdGe2O7,O3,20,3.754876320000117,4.310283660888672
12089,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2CdGe2O7,O3,21,3.754876320000117,4.310283660888672
12090,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2CdGe2O7,O3,22,3.754876320000117,4.310283660888672
12091,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2CdGe2O7,O3,23,3.754876320000117,4.310283660888672
12092,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2In2O5,O1,16,4.0175883200000815,4.109518527984619
12093,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2In2O5,O1,17,4.0175883200000815,4.109518527984619
12094,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2In2O5,O1,26,4.0175883200000815,4.109518527984619
12095,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2In2O5,O1,27,4.0175883200000815,4.109518527984619
12096,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2In2O5,O2,18,3.516567620000055,4.117151737213135
12097,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2In2O5,O2,19,3.516567620000055,4.117151260375977
12098,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2In2O5,O2,20,3.516567620000055,4.117151737213135
12099,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2In2O5,O2,21,3.516567620000055,4.117151737213135
12100,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2In2O5,O2,28,3.516567620000055,4.117151260375977
12101,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2In2O5,O2,29,3.516567620000055,4.117151737213135
12102,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2In2O5,O2,30,3.516567620000055,4.117151737213135
12103,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2In2O5,O2,31,3.516567620000055,4.117151737213135
12104,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2InGaO5,O2,20,4.66215182999998,4.373068809509277
12105,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2InGaO5,O2,21,4.66215182999998,4.373068809509277
12106,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2InGaO5,O2,22,4.66215182999998,4.373068809509277
12107,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2InGaO5,O2,23,4.66215182999998,4.373068809509277
12108,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2InGaO5,O2,30,4.66215182999998,4.373068809509277
12109,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2InGaO5,O2,31,4.66215182999998,4.373068809509277
12110,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2InGaO5,O2,32,4.66215182999998,4.373068809509277
12111,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2InGaO5,O2,33,4.66215182999998,4.373068809509277
12112,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2InGaO5,O3,24,5.1532220899999945,4.327449321746826
12113,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2InGaO5,O3,25,5.1532220899999945,4.327449321746826
12114,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2InGaO5,O3,34,5.1532220899999945,4.327449321746826
12115,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2InGaO5,O3,35,5.1532220899999945,4.327449321746826
12116,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2LaBiO6,O1,8,3.4724301899999634,2.4230942726135254
12117,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2LaBiO6,O1,9,3.4724301899999634,2.4230940341949463
12118,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2LaBiO6,O1,10,3.4724301899999634,2.4230942726135254
12119,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2LaBiO6,O1,11,3.4724301899999634,2.4230940341949463
12120,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2LaBiO6,O1,14,3.4724301899999634,2.4230940341949463
12121,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2LaBiO6,O1,15,3.4724301899999634,2.4230942726135254
12122,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2LaBiO6,O1,16,3.4724301899999634,2.4230942726135254
12123,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2LaBiO6,O1,17,3.4724301899999634,2.4230940341949463
12124,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2LaBiO6,O2,12,3.4778914100001064,2.430954933166504
12125,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2LaBiO6,O2,13,3.4778914100001064,2.430954933166504
12126,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2LaBiO6,O2,18,3.4778914100001064,2.430954933166504
12127,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2LaBiO6,O2,19,3.4778914100001064,2.430954933166504
12128,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2Sc2O5,O1,8,6.83587153999998,7.532258033752441
12129,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2Sc2O5,O1,13,6.83587153999998,7.532258033752441
12130,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2Sc2O5,O2,9,6.807544420000008,7.497618675231934
12131,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2Sc2O5,O2,12,6.807544420000008,7.497618675231934
12132,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2Sc2O5,O2,14,6.807544420000008,7.497618675231934
12133,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2Sc2O5,O2,17,6.807544420000008,7.49761962890625
12134,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2Sc2O5,O3,10,6.885352360000079,7.494779586791992
12135,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2Sc2O5,O3,11,6.885352360000079,7.494779586791992
12136,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2Sc2O5,O3,15,6.885352360000079,7.494779586791992
12137,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2Sc2O5,O3,16,6.885352360000079,7.494779586791992
12138,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2SnO4,O1,6,5.100413910000052,4.271986961364746
12139,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2SnO4,O1,7,5.100413910000052,4.271986961364746
12140,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2SnO4,O1,10,5.100413910000052,4.271986961364746
12141,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2SnO4,O1,11,5.100413910000052,4.271986961364746
12142,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2SnO4,O2,8,4.832842359999981,4.2874555587768555
12143,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2SnO4,O2,9,4.832842359999981,4.2874555587768555
12144,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2SnO4,O2,12,4.832842359999981,4.2874555587768555
12145,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba2SnO4,O2,13,4.832842359999981,4.2874555587768555
12146,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba3(AsO4)2,O1,15,3.449726650000125,3.2394118309020996
12147,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba3(AsO4)2,O1,16,3.449726650000125,3.2394118309020996
12148,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba3(AsO4)2,O1,23,3.449726650000125,3.2394118309020996
12149,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba3(AsO4)2,O1,24,3.449726650000125,3.2394118309020996
12150,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba3(AsO4)2,O1,31,3.449726650000125,3.2394118309020996
12151,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba3(AsO4)2,O1,32,3.449726650000125,3.2394120693206787
12152,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba3(AsO4)2,O2,17,3.582179429999892,3.2134244441986084
12153,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba3(AsO4)2,O2,18,3.582179429999892,3.2134244441986084
12154,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba3(AsO4)2,O2,19,3.582179429999892,3.2134244441986084
12155,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba3(AsO4)2,O2,20,3.582179429999892,3.2134244441986084
12156,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba3(AsO4)2,O2,21,3.582179429999892,3.2134244441986084
12157,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba3(AsO4)2,O2,22,3.582179429999892,3.2134246826171875
12158,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba3(AsO4)2,O2,25,3.582179429999892,3.2134242057800293
12159,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba3(AsO4)2,O2,26,3.582179429999892,3.2134242057800293
12160,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba3(AsO4)2,O2,27,3.582179429999892,3.2134242057800293
12161,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba3(AsO4)2,O2,28,3.582179429999892,3.2134242057800293
12162,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba3(AsO4)2,O2,29,3.582179429999892,3.2134244441986084
12163,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba3(AsO4)2,O2,30,3.582179429999892,3.2134242057800293
12164,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba3(AsO4)2,O2,33,3.582179429999892,3.2134244441986084
12165,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba3(AsO4)2,O2,34,3.582179429999892,3.2134244441986084
12166,.\result_GPU\split_by_compounds\4\trainloss0.32781748753938617_testmaeloss0.5058840337945738_modeldict.pth,Ba3(AsO4)2,O2,35,3.582179429999892,3.2134244441986084
